"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
7,2020,168.705075999891,0.384615384615385,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,83
7,2021,155.040748812886,0.5,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,206.51435527429,0,63
8,2019,66.9926276756694,0.321428571428571,0,2,2,6,3,1,0,0,0,0.838771869467916,0,0,0.161228130532084,0.424033021103691,0.014298443339596,0.0554297460536334,0.50623878950308,324.157595613002,122.68190767633,15
8,2020,32.6666336260619,0.214285714285714,0,2,2,6,3,1,0,0,0,0.838771869467916,0,0,0.161228130532084,0.424033021103691,0.014298443339596,0.0554297460536334,0.50623878950308,324.157595613002,122.68190767633,15
9,2017,137.974814881028,0.275862068965517,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,8
9,2018,277.008139843187,0.310344827586207,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,14
9,2019,155.419835206497,0.275862068965517,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,11
9,2020,204.521299541982,0.275862068965517,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,20
9,2021,96.1999272806972,0.275862068965517,400,2,1,5,4,0.181747256497356,0,0.000534658817336062,0.817718084685308,0.029148439218904,0,0.076864917302638,0.893986643478458,0.00728710980472233,0,0.122612891700428,0.870099998494849,95.9650619429249,0,18
10,2017,29.4469738443888,0.25,1,2,1,1,2,0.999120518262136,0,0,0.000879481737864038,0.826690690346561,0,0,0.173309309653439,0.676841733249196,0.0139169333560269,0.0654890602029348,0.243752273191842,317.072255538911,97.2594905082103,19
10,2020,54.186407916683,0.285714285714286,1,2,1,1,2,0.999120518262136,0,0,0.000879481737864038,0.826690690346561,0,0,0.173309309653439,0.676841733249196,0.0139169333560269,0.0654890602029348,0.243752273191842,317.072255538911,97.2594905082103,48
11,2017,91.4572027875387,0.222222222222222,80,1,1,4,4,0.604425683684541,0,0.019706598597487,0.375867717717972,0.563945521172036,0,0.141230561374101,0.294823917453863,0.604796670370314,0,0.0976067065175447,0.297596623112141,81.6561791597535,15.6410800506696,21
12,2020,145.369711716006,0.321428571428571,0,1,2,4,4,0.945926383160437,0.0212526265874537,0,0.0328209902521091,0.596456800046607,0.0965501335480107,0.0327146680793071,0.274278398326075,0.254999172183418,0.161471725970953,0.0177142492828519,0.565814852562777,162.165700357387,78.2118893763223,8
13,2020,241.93035810327,0.25,200,1,1,5,4,0.511348486359853,0,0,0.488651513640147,0.641497171838992,0,0.0117086975538601,0.346794130607148,0.572840299927216,0,0.0536711119904282,0.373488588082356,222.635766400676,0,13
14,2017,43.1775795288569,0.290322580645161,10,1,1,7,2,1,0,0,0,0.877953022769248,0,0,0.122046977230752,0.759412470424144,0.00741304285516664,0.0281706692631331,0.205003817457556,401.455871612425,152.132249457874,29
14,2019,60.2290313345301,0.32258064516129,10,1,1,7,2,1,0,0,0,0.877953022769248,0,0,0.122046977230752,0.759412470424144,0.00741304285516664,0.0281706692631331,0.205003817457556,401.455871612425,152.132249457874,40
14,2020,36.6839835544549,0.258064516129032,10,1,1,7,2,1,0,0,0,0.877953022769248,0,0,0.122046977230752,0.759412470424144,0.00741304285516664,0.0281706692631331,0.205003817457556,401.455871612425,152.132249457874,36
15,2016,36.9323504607965,0.161290322580645,0,1,2,2,3,0.843092480131395,0,0,0.156907519868605,0.577026956842481,0,0,0.422973043157519,0.557619175983595,0,0,0.382511350177452,1492.63978085171,66.1089320892445,12
16,2020,61.6927209895685,0.225806451612903,0,2,2,6,1,1,0,0,0,1,0,0,0,0.674030262701397,0.211979934034986,0,0.113989803263616,584.564505704447,285.06197312776,21
16,2021,58.0314507222359,0.225806451612903,0,2,2,6,1,1,0,0,0,1,0,0,0,0.674030262701397,0.211979934034986,0,0.113989803263616,584.564505704447,285.06197312776,14
17,2017,45.4859950773047,0.225806451612903,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,838.672474411045,124.610578790533,36
17,2018,88.9296830130799,0.387096774193548,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,838.672474411045,124.610578790533,40
17,2019,82.4975627479379,0.387096774193548,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,838.672474411045,124.610578790533,54
17,2020,66.1164517399339,0.354838709677419,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,838.672474411045,124.610578790533,52
17,2021,50.8668562022737,0.387096774193548,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,838.672474411045,124.610578790533,68
18,2016,81.7248109087625,0.34375,3,1,1,5,4,0,1,0,0,0,0.914688907790075,0.0853011327752588,0,0.00697320140908214,0.570653972232715,0.327590761114215,0.024510463224852,171.070799766043,368.876243743575,16
18,2021,179.167354471486,0.40625,3,1,1,5,4,0,1,0,0,0,0.914688907790075,0.0853011327752588,0,0.00697320140908214,0.570653972232715,0.327590761114215,0.024510463224852,171.070799766043,368.876243743575,23
19,2021,115.948872435545,0.205882352941176,0,1,2,5,2,0.506877060651254,0,0.440223154929067,0.0528997844196791,0.57910013844134,0,0.141195387109638,0.279704474449022,0.476620478975313,0,0.30109859879902,0.222280922225666,0,77.7231690363706,17
20,2016,102.193663885409,0.205882352941176,10,2,1,7,2,0.805357316165611,0,0.0167447146518007,0.177897969182589,0.379727203421913,0,0.0387644858567037,0.504448158100021,0.197991813088757,0.0128967736071098,0.103112286936137,0.602496600803111,73.0784066623935,48.574202647426,29
21,2016,52.0881359499388,0.222222222222222,10,1,1,6,3,0.931989420559025,0,0,0.0680105794409749,0.598456649516118,0.0439909160041331,0,0.357552434479749,0.233676734810594,0.0579149875378585,0,0.708408277651547,516.484317074438,72.2152173180038,28
22,2016,70.755990676681,0.236842105263158,10,1,1,6,3,0.482575369509217,0,0,0.517424630490783,0.175233215942062,0,0,0.824766784057938,0.0780169454181606,0,0.0445670545249269,0.877416000056912,302.485653040963,0,64
23,2016,55.1519527388837,0.314285714285714,0,2,2,4,3,0.793577150629993,0,0,0,0.575892357641195,0.107386551937722,0.000493991288297914,0,0.43786840540368,0.175339182446116,0.147586452330225,0.015320154456376,237.819049718041,286.78905891538,22
24,2016,65.2105216439835,0.25,NA,NA,NA,NA,NA,0.383678850532019,0,0,0.616321149467982,0.468951099357188,0.0030272790445921,0.114490556584107,0.413531065014113,0.28826202329205,0.14066754683644,0.109819258008706,0.461251171862805,109.454006825844,0,20
24,2018,113.664663105353,0.277777777777778,NA,NA,NA,NA,NA,0.383678850532019,0,0,0.616321149467982,0.468951099357188,0.0030272790445921,0.114490556584107,0.413531065014113,0.28826202329205,0.14066754683644,0.109819258008706,0.461251171862805,109.454006825844,0,15
24,2019,161.85650596379,0.305555555555556,NA,NA,NA,NA,NA,0.383678850532019,0,0,0.616321149467982,0.468951099357188,0.0030272790445921,0.114490556584107,0.413531065014113,0.28826202329205,0.14066754683644,0.109819258008706,0.461251171862805,109.454006825844,0,23
24,2020,56.9703692105955,0.277777777777778,NA,NA,NA,NA,NA,0.383678850532019,0,0,0.616321149467982,0.468951099357188,0.0030272790445921,0.114490556584107,0.413531065014113,0.28826202329205,0.14066754683644,0.109819258008706,0.461251171862805,109.454006825844,0,30
25,2016,96.1779265509991,0.205128205128205,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,24
25,2017,105.409234602911,0.230769230769231,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,42
25,2018,121.112333291772,0.282051282051282,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,51
25,2019,145.22700791644,0.307692307692308,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,61
25,2020,160.470446258942,0.282051282051282,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,65
25,2021,133.79069312554,0.333333333333333,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,130.270171490151,136.3725401228,65
26,2018,308.561575278423,0.382352941176471,0,2,2,8,3,0.637584649607757,0.0362669770410394,0.326148373351203,0,0.514723716426895,0.357778134072619,0.127498149500486,0,0.404786972243341,0.521080883636517,0.0741321441201411,0,34.3823913458392,573.561346957887,7
27,2018,78.5435235828749,0.428571428571429,0,2,2,6,2,1,0,0,0,0.899294199433878,0,0.100705800566122,0,0.776792468071417,0,0.223207531928583,0,174.107000357328,743.716426348044,56
27,2019,96.0741805385,0.371428571428571,0,2,2,6,2,1,0,0,0,0.899294199433878,0,0.100705800566122,0,0.776792468071417,0,0.223207531928583,0,174.107000357328,743.716426348044,73
27,2020,67.932297252044,0.314285714285714,0,2,2,6,2,1,0,0,0,0.899294199433878,0,0.100705800566122,0,0.776792468071417,0,0.223207531928583,0,174.107000357328,743.716426348044,59
28,2020,76.9117418408303,0.371428571428571,3,2,1,4,2,1,0,0,0,0.949124425243072,0.0508755747569284,0,0,0.933094644456171,0.0136815972975712,0.0473713950003917,0.00585236324586651,292.709675108452,439.107888950061,41
29,2017,232.220826884199,0.323529411764706,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,9.40245631737256,102.495524199727,19
29,2018,309.505067720584,0.352941176470588,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,9.40245631737256,102.495524199727,22
29,2019,279.321306430734,0.411764705882353,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,9.40245631737256,102.495524199727,19
29,2020,184.217727990609,0.441176470588235,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,9.40245631737256,102.495524199727,47
29,2021,184.462766055617,0.470588235294118,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,9.40245631737256,102.495524199727,51
30,2018,90.1159925555724,0.236842105263158,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,176.075126158696,28.1032787834485,37
30,2019,98.8817155575168,0.289473684210526,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,176.075126158696,28.1032787834485,58
30,2020,77.9255368487,0.263157894736842,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,176.075126158696,28.1032787834485,62
31,2017,71.901177641253,0.314285714285714,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,65.4025424930354,282.122449710564,61
31,2018,114.410940467075,0.371428571428571,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,65.4025424930354,282.122449710564,65
31,2019,136.853220640308,0.4,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,65.4025424930354,282.122449710564,78
31,2020,82.4077346269516,0.371428571428571,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,65.4025424930354,282.122449710564,53
31,2021,84.2748646435682,0.4,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,65.4025424930354,282.122449710564,61
32,2017,95.3890438573499,0.352941176470588,0,2,2,2,4,0.249388797097805,0.255250621096037,0.495360581806158,0,0.0703017090062174,0.264868450209074,0.555544062894783,0.102800539065078,0.0853225861261502,0.456832165872652,0.348711513970145,0.0632160774397406,9.69423649106402,132.345553488723,63
32,2019,113.51775211427,0.323529411764706,0,2,2,2,4,0.249388797097805,0.255250621096037,0.495360581806158,0,0.0703017090062174,0.264868450209074,0.555544062894783,0.102800539065078,0.0853225861261502,0.456832165872652,0.348711513970145,0.0632160774397406,9.69423649106402,132.345553488723,48
33,2016,159.878839898753,0.352941176470588,10,1,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,681.288458095418,652.196481348271,25
33,2017,99.1084386813877,0.382352941176471,10,1,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,681.288458095418,652.196481348271,40
33,2018,137.119703955526,0.382352941176471,10,1,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,681.288458095418,652.196481348271,25
34,2017,43.8398953781897,0.176470588235294,0,1,2,1,2,1,0,0,0,0.934379729716947,0,0,0.0656202702830534,0.792739674374827,0.000253694951458532,0,0.0856991653210757,907.300871884242,192.879972350074,22
34,2018,57.4925274016481,0.323529411764706,0,1,2,1,2,1,0,0,0,0.934379729716947,0,0,0.0656202702830534,0.792739674374827,0.000253694951458532,0,0.0856991653210757,907.300871884242,192.879972350074,39
35,2016,103.692545683465,0.384615384615385,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,547.10538424981,44.5356931374509,65
35,2017,116.215690442351,0.41025641025641,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,547.10538424981,44.5356931374509,93
35,2018,167.013013095339,0.358974358974359,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,547.10538424981,44.5356931374509,68
35,2019,154.339013896273,0.435897435897436,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,547.10538424981,44.5356931374509,87
36,2016,83.3993590214682,0.285714285714286,0,1,2,1,3,1,0,0,0,0.853246044916679,0.0267637073918322,0.0851173494330311,0,0.641460165771369,0.157256344229015,0.156444999925784,0.0166506228508941,131.666915602303,409.03699701018,28
37,2019,81.7692644149705,0.297297297297297,4,1,1,2,2,1,0,0,0,1,0,0,0,0.903091915521775,0,0,0.0969080844782249,571.859768997201,327.878114337843,36
37,2020,81.6711138550775,0.243243243243243,4,1,1,2,2,1,0,0,0,1,0,0,0,0.903091915521775,0,0,0.0969080844782249,571.859768997201,327.878114337843,30
37,2021,79.4304784888441,0.243243243243243,4,1,1,2,2,1,0,0,0,1,0,0,0,0.903091915521775,0,0,0.0969080844782249,571.859768997201,327.878114337843,16
38,2018,108.23932409801,0.222222222222222,4,1,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,485.817897058926,335.354571817378,23
38,2019,97.6756424752459,0.305555555555556,4,1,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,485.817897058926,335.354571817378,35
38,2020,93.6377155756019,0.222222222222222,4,1,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,485.817897058926,335.354571817378,40
38,2021,90.8018765246426,0.25,4,2,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,485.817897058926,335.354571817378,35
39,2016,53.4757916248906,0.297297297297297,40,1,1,2,3,0.881105309712217,0,0,0.118894690287783,0.594631341861531,0,0.0646173225917378,0.340751335546731,0.429695941610126,0.159781205286199,0.0369087029233158,0.37361415018036,142.339086768838,55.8296185281301,49
40,2016,70.7791354770753,0.303030303030303,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,11
40,2017,65.6068135282417,0.333333333333333,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,34
40,2018,79.0753037796854,0.424242424242424,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,20
40,2019,106.703223595932,0.484848484848485,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,34
40,2020,110.087910684555,0.333333333333333,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,27
40,2021,89.2701798099762,0.454545454545455,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,60.2943230303919,27.071676369863,29
41,2020,116.122021937914,0.277777777777778,0,1,2,5,3,0.74355198755178,0,0,0.25644801244822,0.681530000517589,0,0.0144080234581309,0.30406197602428,0.574010046646346,0,0.0400025977368327,0.385987355616821,214.971311155003,27.7582496718587,31
41,2021,174.253287953819,0.305555555555556,0,1,2,5,3,0.74355198755178,0,0,0.25644801244822,0.681530000517589,0,0.0144080234581309,0.30406197602428,0.574010046646346,0,0.0400025977368327,0.385987355616821,214.971311155003,27.7582496718587,29
42,2018,154.884412094736,0.487179487179487,4,2,1,1,3,0.178415615233011,0,0,0,0.21377758240928,0,0,0,0.198850670297676,0,0,0,2028.28874584195,1077.93820938731,43
43,2017,76.2541316194066,0.210526315789474,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,637.431541756365,596.69824455052,60
43,2018,71.6439253017286,0.236842105263158,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,637.431541756365,596.69824455052,75
43,2019,85.2269569703302,0.236842105263158,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,637.431541756365,596.69824455052,83
43,2020,79.3096204076524,0.263157894736842,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,637.431541756365,596.69824455052,96
43,2021,86.6541850971035,0.236842105263158,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,637.431541756365,596.69824455052,75
44,2020,69.495418381665,0.2,0,1,2,3,2,1,0,0,0,1,0,0,0,0.941864353784523,0,0,0.0581356462154766,1339.16404143377,291.246003162689,9
45,2019,204.174515665472,0.25,0,1,2,5,4,0.336721923430519,0.663278076569481,0,0,0.133866312106076,0.866133687893924,0,0,0.083580565075561,0.849302235624095,0,0.0671171993003441,556.960290270011,259.98110713081,11
45,2020,200.663424541032,0.3,0,1,2,5,4,0.336721923430519,0.663278076569481,0,0,0.133866312106076,0.866133687893924,0,0,0.083580565075561,0.849302235624095,0,0.0671171993003441,556.960290270011,259.98110713081,13
46,2018,178.51009778295,0.289473684210526,0,1,2,2,3,0,0.376828869845887,0,0.623171130154113,0,0.397497236355409,0,0.602502763644591,0.0194334437649486,0.257330768636794,0,0.479230341081712,768.681042562165,0,22
47,2018,82.207884489048,0.282051282051282,0,1,2,3,2,0.755883297836845,0,0.244116702163155,0,0.533737395126333,0,0.377440277790323,0.0888223270833434,0.418290545400876,0,0.227691600193178,0.354017854405946,5.71062455539946,156.940318182589,32
48,2017,65.4427247507644,0.307692307692308,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,165.3145158927,333.316337605033,27
48,2018,58.7909480819264,0.384615384615385,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,165.3145158927,333.316337605033,31
48,2019,118.953544780667,0.358974358974359,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,165.3145158927,333.316337605033,23
